RAW_DATA,DATE,LINE,RESULT,FULL_DATE,FREE_CELL,TOTAL_ZEROS,TOTAL_ONES,RATIO,
,,,,,24230,"20,755.00",3475,20755:3475,
17:40:50.054937|0.23|0.0|2019-04-14 21:40:50.054993,17:40:50,0.23,0,2019-04-14 21:40:50,,,,,
17:40:51.579158|0.24|0.0|2019-04-14 21:40:51.579208,17:40:52,0.24,0,2019-04-14 21:40:52,,,,,
17:55:34.623153|0.0|0.0|2019-04-14 21:55:34.623215,17:55:35,0,0,2019-04-14 21:55:35,,,,,
17:55:37.364468|0.1|0.0|2019-04-14 21:55:37.364528,17:55:37,0.1,0,2019-04-14 21:55:37,,,,,
17:55:40.347143|0.2|0.0|2019-04-14 21:55:40.347203,17:55:40,0.2,0,2019-04-14 21:55:40,,,,,
17:55:42.092948|0.17|0.0|2019-04-14 21:55:42.092993,17:55:42,0.17,0,2019-04-14 21:55:42,,,,,
17:55:44.032008|0.4|0.0|2019-04-14 21:55:44.032049,17:55:44,0.4,0,2019-04-14 21:55:44,,,,,
17:55:46.209319|0.5|0.0|2019-04-14 21:55:46.209369,17:55:46,0.5,0,2019-04-14 21:55:46,,,,,
17:55:48.211795|0.6|0.0|2019-04-14 21:55:48.211841,17:55:48,0.6,0,2019-04-14 21:55:48,,,,,
17:55:50.652112|0.7|0.0|2019-04-14 21:55:50.652158,17:55:51,0.7,0,2019-04-14 21:55:51,,,,,
17:55:52.528631|0.8|0.0|2019-04-14 21:55:52.528691,17:55:53,0.8,0,2019-04-14 21:55:53,,,,,
17:55:56.599834|0.9|0.0|2019-04-14 21:55:56.599883,17:55:57,0.9,0,2019-04-14 21:55:57,,,,,
17:55:59.235315|0.11|0.0|2019-04-14 21:55:59.235354,17:55:59,0.11,0,2019-04-14 21:55:59,,,,,
17:56:01.017141|0.12|0.0|2019-04-14 21:56:01.017189,17:56:01,0.12,0,2019-04-14 21:56:01,,,,,
17:56:02.979040|0.13|0.0|2019-04-14 21:56:02.979094,17:56:03,0.13,0,2019-04-14 21:56:03,,,,,
17:56:04.761847|0.14|0.0|2019-04-14 21:56:04.761912,17:56:05,0.14,0,2019-04-14 21:56:05,,,,,
17:56:06.619967|0.15|0.0|2019-04-14 21:56:06.620023,17:56:07,0.15,0,2019-04-14 21:56:07,,,,,
17:56:08.736450|0.16|0.0|2019-04-14 21:56:08.736510,17:56:09,0.16,0,2019-04-14 21:56:09,,,,,
17:56:11.513163|0.18|0.0|2019-04-14 21:56:11.513218,17:56:12,0.18,0,2019-04-14 21:56:12,,,,,
17:56:13.616292|0.19|0.0|2019-04-14 21:56:13.616343,17:56:14,0.19,0,2019-04-14 21:56:14,,,,,
17:56:15.595846|0.21|0.0|2019-04-14 21:56:15.595891,17:56:16,0.21,0,2019-04-14 21:56:16,,,,,
17:56:18.100409|0.22|0.0|2019-04-14 21:56:18.100468,17:56:18,0.22,0,2019-04-14 21:56:18,,,,,
17:56:20.042443|0.23|0.0|2019-04-14 21:56:20.042500,17:56:20,0.23,0,2019-04-14 21:56:20,,,,,
17:56:22.115497|0.24|0.0|2019-04-14 21:56:22.115551,17:56:22,0.24,0,2019-04-14 21:56:22,,,,,
17:56:28.422058|0.0|0.0|2019-04-14 21:56:28.422108,17:56:28,0,0,2019-04-14 21:56:28,,,,,
17:56:30.738404|0.1|0.0|2019-04-14 21:56:30.738471,17:56:31,0.1,0,2019-04-14 21:56:31,,,,,
17:56:32.971641|0.2|0.0|2019-04-14 21:56:32.971685,17:56:33,0.2,0,2019-04-14 21:56:33,,,,,
17:56:35.440899|0.17|0.0|2019-04-14 21:56:35.440995,17:56:35,0.17,0,2019-04-14 21:56:35,,,,,
17:56:37.475973|0.4|0.0|2019-04-14 21:56:37.476030,17:56:37,0.4,0,2019-04-14 21:56:37,,,,,
17:56:39.921394|0.5|0.0|2019-04-14 21:56:39.921436,17:56:40,0.5,0,2019-04-14 21:56:40,,,,,
17:56:42.276205|0.6|0.0|2019-04-14 21:56:42.276254,17:56:42,0.6,0,2019-04-14 21:56:42,,,,,
17:56:43.954639|0.7|0.0|2019-04-14 21:56:43.954690,17:56:44,0.7,0,2019-04-14 21:56:44,,,,,
17:56:46.063309|0.8|0.0|2019-04-14 21:56:46.063349,17:56:46,0.8,0,2019-04-14 21:56:46,,,,,
17:56:47.982006|0.9|0.0|2019-04-14 21:56:47.982046,17:56:48,0.9,0,2019-04-14 21:56:48,,,,,
17:56:50.777949|0.11|0.0|2019-04-14 21:56:50.778006,17:56:51,0.11,0,2019-04-14 21:56:51,,,,,
17:56:52.646874|0.12|0.0|2019-04-14 21:56:52.646914,17:56:53,0.12,0,2019-04-14 21:56:53,,,,,
17:56:54.995210|0.13|0.0|2019-04-14 21:56:54.995251,17:56:55,0.13,0,2019-04-14 21:56:55,,,,,
17:56:57.101299|0.14|0.0|2019-04-14 21:56:57.101360,17:56:57,0.14,0,2019-04-14 21:56:57,,,,,
17:56:59.215627|0.15|0.0|2019-04-14 21:56:59.215673,17:56:59,0.15,0,2019-04-14 21:56:59,,,,,
17:57:01.434603|0.16|0.0|2019-04-14 21:57:01.434654,17:57:01,0.16,0,2019-04-14 21:57:01,,,,,
17:57:04.307151|0.18|0.0|2019-04-14 21:57:04.307199,17:57:04,0.18,0,2019-04-14 21:57:04,,,,,
17:57:06.450046|0.19|0.0|2019-04-14 21:57:06.450099,17:57:06,0.19,0,2019-04-14 21:57:06,,,,,
17:57:09.229890|0.21|0.0|2019-04-14 21:57:09.229945,17:57:09,0.21,0,2019-04-14 21:57:09,,,,,
17:57:11.752725|0.22|0.0|2019-04-14 21:57:11.752783,17:57:12,0.22,0,2019-04-14 21:57:12,,,,,
17:57:13.901797|0.23|0.0|2019-04-14 21:57:13.901842,17:57:14,0.23,0,2019-04-14 21:57:14,,,,,
17:57:15.731024|0.24|0.0|2019-04-14 21:57:15.731077,17:57:16,0.24,0,2019-04-14 21:57:16,,,,,
18:00:32.508213|0.0|0.0|2019-04-14 22:00:32.508277,18:00:33,0,0,2019-04-14 22:00:33,,,,,
18:00:34.360802|0.1|0.0|2019-04-14 22:00:34.360869,18:00:34,0.1,0,2019-04-14 22:00:34,,,,,
18:00:36.411725|0.2|0.0|2019-04-14 22:00:36.411769,18:00:36,0.2,0,2019-04-14 22:00:36,,,,,
18:00:37.961942|0.17|0.0|2019-04-14 22:00:37.962001,18:00:38,0.17,0,2019-04-14 22:00:38,,,,,
18:00:39.726235|0.4|0.0|2019-04-14 22:00:39.726296,18:00:40,0.4,0,2019-04-14 22:00:40,,,,,
18:00:41.648252|0.5|0.0|2019-04-14 22:00:41.648295,18:00:42,0.5,0,2019-04-14 22:00:42,,,,,
18:00:43.221014|0.6|0.0|2019-04-14 22:00:43.221073,18:00:43,0.6,0,2019-04-14 22:00:43,,,,,
18:00:44.756082|0.7|0.0|2019-04-14 22:00:44.756136,18:00:45,0.7,0,2019-04-14 22:00:45,,,,,
18:00:46.489948|0.8|0.0|2019-04-14 22:00:46.489995,18:00:46,0.8,0,2019-04-14 22:00:46,,,,,
18:00:48.115728|0.9|0.0|2019-04-14 22:00:48.115782,18:00:48,0.9,0,2019-04-14 22:00:48,,,,,
18:00:50.383436|0.11|0.0|2019-04-14 22:00:50.383479,18:00:50,0.11,0,2019-04-14 22:00:50,,,,,
18:00:51.995438|0.12|0.0|2019-04-14 22:00:51.995481,18:00:52,0.12,0,2019-04-14 22:00:52,,,,,
18:00:53.696388|0.13|0.0|2019-04-14 22:00:53.696438,18:00:54,0.13,0,2019-04-14 22:00:54,,,,,
18:00:55.272918|0.14|0.0|2019-04-14 22:00:55.273011,18:00:55,0.14,0,2019-04-14 22:00:55,,,,,
18:00:57.087336|0.15|0.0|2019-04-14 22:00:57.087379,18:00:57,0.15,0,2019-04-14 22:00:57,,,,,
18:00:58.760165|0.16|0.0|2019-04-14 22:00:58.760226,18:00:59,0.16,0,2019-04-14 22:00:59,,,,,
18:01:02.727139|0.18|0.0|2019-04-14 22:01:02.727183,18:01:03,0.18,0,2019-04-14 22:01:03,,,,,
18:01:04.624835|0.19|0.0|2019-04-14 22:01:04.624891,18:01:05,0.19,0,2019-04-14 22:01:05,,,,,
18:01:06.350934|0.21|0.0|2019-04-14 22:01:06.350980,18:01:06,0.21,0,2019-04-14 22:01:06,,,,,
18:01:08.132159|0.22|0.0|2019-04-14 22:01:08.132217,18:01:08,0.22,0,2019-04-14 22:01:08,,,,,
18:01:09.741681|0.23|0.0|2019-04-14 22:01:09.741731,18:01:10,0.23,0,2019-04-14 22:01:10,,,,,
18:01:11.571753|0.24|0.0|2019-04-14 22:01:11.571809,18:01:12,0.24,0,2019-04-14 22:01:12,,,,,
18:05:27.752247|0.0|0.0|2019-04-14 22:05:27.752308,18:05:28,0,0,2019-04-14 22:05:28,,,,,
18:05:29.619129|0.1|0.0|2019-04-14 22:05:29.619177,18:05:30,0.1,0,2019-04-14 22:05:30,,,,,
18:05:31.959780|0.2|0.0|2019-04-14 22:05:31.959826,18:05:32,0.2,0,2019-04-14 22:05:32,,,,,
18:05:34.154414|0.17|0.0|2019-04-14 22:05:34.154461,18:05:34,0.17,0,2019-04-14 22:05:34,,,,,
18:05:35.977580|0.4|0.0|2019-04-14 22:05:35.977645,18:05:36,0.4,0,2019-04-14 22:05:36,,,,,
18:05:37.898035|0.5|0.0|2019-04-14 22:05:37.898089,18:05:38,0.5,0,2019-04-14 22:05:38,,,,,
18:05:39.934479|0.6|0.0|2019-04-14 22:05:39.934522,18:05:40,0.6,0,2019-04-14 22:05:40,,,,,
18:05:41.630778|0.7|0.0|2019-04-14 22:05:41.630821,18:05:42,0.7,0,2019-04-14 22:05:42,,,,,
18:05:43.407118|0.8|0.0|2019-04-14 22:05:43.407167,18:05:43,0.8,0,2019-04-14 22:05:43,,,,,
18:05:44.997754|0.9|0.0|2019-04-14 22:05:44.997803,18:05:45,0.9,0,2019-04-14 22:05:45,,,,,
18:05:47.147079|0.11|0.0|2019-04-14 22:05:47.147138,18:05:47,0.11,0,2019-04-14 22:05:47,,,,,
18:05:48.892063|0.12|0.0|2019-04-14 22:05:48.892115,18:05:49,0.12,0,2019-04-14 22:05:49,,,,,
18:05:50.549090|0.13|0.0|2019-04-14 22:05:50.549140,18:05:51,0.13,0,2019-04-14 22:05:51,,,,,
18:05:52.082767|0.14|0.0|2019-04-14 22:05:52.082812,18:05:52,0.14,0,2019-04-14 22:05:52,,,,,
18:05:53.716087|0.15|0.0|2019-04-14 22:05:53.716130,18:05:54,0.15,0,2019-04-14 22:05:54,,,,,
18:05:55.252600|0.16|0.0|2019-04-14 22:05:55.252656,18:05:55,0.16,0,2019-04-14 22:05:55,,,,,
18:05:57.341339|0.18|0.0|2019-04-14 22:05:57.341397,18:05:57,0.18,0,2019-04-14 22:05:57,,,,,
18:05:58.869757|0.19|0.0|2019-04-14 22:05:58.869817,18:05:59,0.19,0,2019-04-14 22:05:59,,,,,
18:06:00.705559|0.21|0.0|2019-04-14 22:06:00.705621,18:06:01,0.21,0,2019-04-14 22:06:01,,,,,
18:06:02.259805|0.22|0.0|2019-04-14 22:06:02.259866,18:06:02,0.22,0,2019-04-14 22:06:02,,,,,
18:06:03.773046|0.23|0.0|2019-04-14 22:06:03.773123,18:06:04,0.23,0,2019-04-14 22:06:04,,,,,
18:06:05.436533|0.24|0.0|2019-04-14 22:06:05.451874,18:06:05,0.24,0,2019-04-14 22:06:05,,,,,
18:10:21.547158|0.0|0.0|2019-04-14 22:10:21.547208,18:10:22,0,0,2019-04-14 22:10:22,,,,,
18:10:23.338049|0.1|0.0|2019-04-14 22:10:23.338094,18:10:23,0.1,0,2019-04-14 22:10:23,,,,,
18:10:25.067341|0.2|0.0|2019-04-14 22:10:25.067397,18:10:25,0.2,0,2019-04-14 22:10:25,,,,,
18:10:27.059734|0.17|0.0|2019-04-14 22:10:27.059788,18:10:27,0.17,0,2019-04-14 22:10:27,,,,,
18:10:28.573957|0.4|0.0|2019-04-14 22:10:28.574008,18:10:29,0.4,0,2019-04-14 22:10:29,,,,,
18:10:30.077051|0.5|0.0|2019-04-14 22:10:30.077094,18:10:30,0.5,0,2019-04-14 22:10:30,,,,,
18:10:31.789126|0.6|0.0|2019-04-14 22:10:31.789173,18:10:32,0.6,0,2019-04-14 22:10:32,,,,,
18:10:33.303893|0.7|0.0|2019-04-14 22:10:33.303966,18:10:33,0.7,0,2019-04-14 22:10:33,,,,,
18:10:35.038162|0.8|0.0|2019-04-14 22:10:35.038235,18:10:35,0.8,0,2019-04-14 22:10:35,,,,,
18:10:36.766611|0.9|0.0|2019-04-14 22:10:36.766663,18:10:37,0.9,0,2019-04-14 22:10:37,,,,,
18:10:39.257928|0.11|0.0|2019-04-14 22:10:39.257977,18:10:39,0.11,0,2019-04-14 22:10:39,,,,,
18:10:40.899125|0.12|0.0|2019-04-14 22:10:40.899171,18:10:41,0.12,0,2019-04-14 22:10:41,,,,,
18:10:42.655634|0.13|0.0|2019-04-14 22:10:42.655691,18:10:43,0.13,0,2019-04-14 22:10:43,,,,,
18:10:44.125670|0.14|0.0|2019-04-14 22:10:44.125730,18:10:44,0.14,0,2019-04-14 22:10:44,,,,,
18:10:45.952423|0.15|0.0|2019-04-14 22:10:45.952477,18:10:46,0.15,0,2019-04-14 22:10:46,,,,,
18:10:47.752754|0.16|0.0|2019-04-14 22:10:47.752811,18:10:48,0.16,0,2019-04-14 22:10:48,,,,,
18:10:50.059475|0.18|0.0|2019-04-14 22:10:50.059530,18:10:50,0.18,0,2019-04-14 22:10:50,,,,,
18:10:52.011988|0.19|0.0|2019-04-14 22:10:52.012045,18:10:52,0.19,0,2019-04-14 22:10:52,,,,,
18:10:53.971324|0.21|0.0|2019-04-14 22:10:53.971371,18:10:54,0.21,0,2019-04-14 22:10:54,,,,,
18:10:55.831117|0.22|0.0|2019-04-14 22:10:55.831181,18:10:56,0.22,0,2019-04-14 22:10:56,,,,,
18:10:57.456309|0.23|0.0|2019-04-14 22:10:57.456364,18:10:57,0.23,0,2019-04-14 22:10:57,,,,,
18:10:59.282331|0.24|0.0|2019-04-14 22:10:59.282375,18:10:59,0.24,0,2019-04-14 22:10:59,,,,,
18:15:16.142676|0.0|0.0|2019-04-14 22:15:16.142742,18:15:16,0,0,2019-04-14 22:15:16,,,,,
18:15:18.554971|0.1|0.0|2019-04-14 22:15:18.555018,18:15:19,0.1,0,2019-04-14 22:15:19,,,,,
18:15:20.726916|0.2|0.0|2019-04-14 22:15:20.726967,18:15:21,0.2,0,2019-04-14 22:15:21,,,,,
18:15:22.498559|0.17|0.0|2019-04-14 22:15:22.498610,18:15:22,0.17,0,2019-04-14 22:15:22,,,,,
18:15:24.086732|0.4|0.0|2019-04-14 22:15:24.086779,18:15:24,0.4,0,2019-04-14 22:15:24,,,,,
18:15:25.636060|0.5|0.0|2019-04-14 22:15:25.636104,18:15:26,0.5,0,2019-04-14 22:15:26,,,,,
18:15:27.352744|0.6|0.0|2019-04-14 22:15:27.352801,18:15:27,0.6,0,2019-04-14 22:15:27,,,,,
18:15:29.027330|0.7|0.0|2019-04-14 22:15:29.027380,18:15:29,0.7,0,2019-04-14 22:15:29,,,,,
18:15:30.527357|0.8|0.0|2019-04-14 22:15:30.527406,18:15:31,0.8,0,2019-04-14 22:15:31,,,,,
18:15:32.222547|0.9|0.0|2019-04-14 22:15:32.251987,18:15:32,0.9,0,2019-04-14 22:15:32,,,,,
18:15:34.336857|0.11|0.0|2019-04-14 22:15:34.336903,18:15:34,0.11,0,2019-04-14 22:15:34,,,,,
18:15:36.102221|0.12|0.0|2019-04-14 22:15:36.102280,18:15:36,0.12,0,2019-04-14 22:15:36,,,,,
18:15:37.723673|0.13|0.0|2019-04-14 22:15:37.723744,18:15:38,0.13,0,2019-04-14 22:15:38,,,,,
18:15:39.369300|0.14|0.0|2019-04-14 22:15:39.369346,18:15:39,0.14,0,2019-04-14 22:15:39,,,,,
18:15:40.888869|0.15|0.0|2019-04-14 22:15:40.888928,18:15:41,0.15,0,2019-04-14 22:15:41,,,,,
18:15:42.659337|0.16|0.0|2019-04-14 22:15:42.659396,18:15:43,0.16,0,2019-04-14 22:15:43,,,,,
18:15:44.737917|0.18|0.0|2019-04-14 22:15:44.737965,18:15:45,0.18,0,2019-04-14 22:15:45,,,,,
18:15:46.824171|0.19|0.0|2019-04-14 22:15:46.824228,18:15:47,0.19,0,2019-04-14 22:15:47,,,,,
18:15:48.748528|0.21|0.0|2019-04-14 22:15:48.748679,18:15:49,0.21,0,2019-04-14 22:15:49,,,,,
18:15:50.461077|0.22|0.0|2019-04-14 22:15:50.461133,18:15:50,0.22,0,2019-04-14 22:15:50,,,,,
18:15:52.001946|0.23|0.0|2019-04-14 22:15:52.002006,18:15:52,0.23,0,2019-04-14 22:15:52,,,,,
18:15:53.662346|0.24|0.0|2019-04-14 22:15:53.662401,18:15:54,0.24,0,2019-04-14 22:15:54,,,,,
18:20:10.098756|0.0|0.0|2019-04-14 22:20:10.098803,18:20:10,0,0,2019-04-14 22:20:10,,,,,
18:20:12.286612|0.1|0.0|2019-04-14 22:20:12.286663,18:20:12,0.1,0,2019-04-14 22:20:12,,,,,
18:20:14.779152|0.2|0.0|2019-04-14 22:20:14.779200,18:20:15,0.2,0,2019-04-14 22:20:15,,,,,
18:20:16.627331|0.17|0.0|2019-04-14 22:20:16.627376,18:20:17,0.17,0,2019-04-14 22:20:17,,,,,
18:20:18.754348|0.4|0.0|2019-04-14 22:20:18.754403,18:20:19,0.4,0,2019-04-14 22:20:19,,,,,
18:20:20.604878|0.5|0.0|2019-04-14 22:20:20.604928,18:20:21,0.5,0,2019-04-14 22:20:21,,,,,
18:20:22.755494|0.6|0.0|2019-04-14 22:20:22.755549,18:20:23,0.6,0,2019-04-14 22:20:23,,,,,
18:20:24.569004|0.7|0.0|2019-04-14 22:20:24.569048,18:20:25,0.7,0,2019-04-14 22:20:25,,,,,
18:20:26.639543|0.8|0.0|2019-04-14 22:20:26.639602,18:20:27,0.8,0,2019-04-14 22:20:27,,,,,
18:20:28.769302|0.9|0.0|2019-04-14 22:20:28.769355,18:20:29,0.9,0,2019-04-14 22:20:29,,,,,
18:20:31.052631|0.11|0.0|2019-04-14 22:20:31.052686,18:20:31,0.11,0,2019-04-14 22:20:31,,,,,
18:20:33.269488|0.12|0.0|2019-04-14 22:20:33.269544,18:20:33,0.12,0,2019-04-14 22:20:33,,,,,
18:20:35.107705|0.13|0.0|2019-04-14 22:20:35.107751,18:20:35,0.13,0,2019-04-14 22:20:35,,,,,
18:20:37.406548|0.14|0.0|2019-04-14 22:20:37.406592,18:20:37,0.14,0,2019-04-14 22:20:37,,,,,
18:20:39.143752|0.15|0.0|2019-04-14 22:20:39.143796,18:20:39,0.15,0,2019-04-14 22:20:39,,,,,
18:20:41.347808|0.16|0.0|2019-04-14 22:20:41.347854,18:20:41,0.16,0,2019-04-14 22:20:41,,,,,
18:20:43.717636|0.18|0.0|2019-04-14 22:20:43.717696,18:20:44,0.18,0,2019-04-14 22:20:44,,,,,
18:20:45.642158|0.19|0.0|2019-04-14 22:20:45.642208,18:20:46,0.19,0,2019-04-14 22:20:46,,,,,
18:20:48.507976|0.21|0.0|2019-04-14 22:20:48.508035,18:20:49,0.21,0,2019-04-14 22:20:49,,,,,
18:20:50.852588|0.22|0.0|2019-04-14 22:20:50.852643,18:20:51,0.22,0,2019-04-14 22:20:51,,,,,
18:20:52.977240|0.23|0.0|2019-04-14 22:20:52.977369,18:20:53,0.23,0,2019-04-14 22:20:53,,,,,
18:20:55.082573|0.24|0.0|2019-04-14 22:20:55.082620,18:20:55,0.24,0,2019-04-14 22:20:55,,,,,
18:25:38.995659|0.0|0.0|2019-04-14 22:25:38.995724,18:25:39,0,0,2019-04-14 22:25:39,,,,,
18:25:41.264351|0.1|0.0|2019-04-14 22:25:41.264404,18:25:41,0.1,0,2019-04-14 22:25:41,,,,,
18:25:43.577486|0.2|0.0|2019-04-14 22:25:43.577530,18:25:44,0.2,0,2019-04-14 22:25:44,,,,,
18:25:46.025046|0.17|0.0|2019-04-14 22:25:46.025117,18:25:46,0.17,0,2019-04-14 22:25:46,,,,,
18:25:48.051595|0.4|0.0|2019-04-14 22:25:48.051657,18:25:48,0.4,0,2019-04-14 22:25:48,,,,,
18:25:50.055242|0.5|0.0|2019-04-14 22:25:50.055300,18:25:50,0.5,0,2019-04-14 22:25:50,,,,,
18:25:52.417840|0.6|0.0|2019-04-14 22:25:52.417886,18:25:52,0.6,0,2019-04-14 22:25:52,,,,,
18:25:57.562419|0.7|0.0|2019-04-14 22:25:57.562480,18:25:58,0.7,0,2019-04-14 22:25:58,,,,,
18:25:59.713506|0.8|0.0|2019-04-14 22:25:59.713564,18:26:00,0.8,0,2019-04-14 22:26:00,,,,,
18:26:02.295283|0.9|0.0|2019-04-14 22:26:02.295344,18:26:02,0.9,0,2019-04-14 22:26:02,,,,,
18:26:05.557233|0.11|0.0|2019-04-14 22:26:05.557280,18:26:06,0.11,0,2019-04-14 22:26:06,,,,,
18:26:07.756331|0.12|0.0|2019-04-14 22:26:07.756375,18:26:08,0.12,0,2019-04-14 22:26:08,,,,,
18:26:10.032870|0.13|0.0|2019-04-14 22:26:10.032924,18:26:10,0.13,0,2019-04-14 22:26:10,,,,,
18:26:12.270582|0.14|0.0|2019-04-14 22:26:12.270633,18:26:12,0.14,0,2019-04-14 22:26:12,,,,,
18:26:14.335087|0.15|0.0|2019-04-14 22:26:14.335144,18:26:14,0.15,0,2019-04-14 22:26:14,,,,,
18:26:16.717456|0.16|0.0|2019-04-14 22:26:16.717516,18:26:17,0.16,0,2019-04-14 22:26:17,,,,,
18:26:19.466488|0.18|0.0|2019-04-14 22:26:19.466549,18:26:19,0.18,0,2019-04-14 22:26:19,,,,,
18:26:21.505393|0.19|0.0|2019-04-14 22:26:21.505455,18:26:22,0.19,0,2019-04-14 22:26:22,,,,,
18:26:24.216705|0.21|0.0|2019-04-14 22:26:24.216760,18:26:24,0.21,0,2019-04-14 22:26:24,,,,,
18:26:26.429932|0.22|0.0|2019-04-14 22:26:26.429989,18:26:26,0.22,0,2019-04-14 22:26:26,,,,,
18:26:28.902063|0.23|0.0|2019-04-14 22:26:28.902119,18:26:29,0.23,0,2019-04-14 22:26:29,,,,,
18:26:31.029834|0.24|0.0|2019-04-14 22:26:31.029877,18:26:31,0.24,0,2019-04-14 22:26:31,,,,,
18:30:12.887409|0.0|0.0|2019-04-14 22:30:12.887472,18:30:13,0,0,2019-04-14 22:30:13,,,,,
18:30:14.951700|0.1|0.0|2019-04-14 22:30:14.951774,18:30:15,0.1,0,2019-04-14 22:30:15,,,,,
18:30:17.078545|0.2|0.0|2019-04-14 22:30:17.078600,18:30:17,0.2,0,2019-04-14 22:30:17,,,,,
18:30:19.152102|0.17|0.0|2019-04-14 22:30:19.152162,18:30:19,0.17,0,2019-04-14 22:30:19,,,,,
18:30:21.006817|0.4|0.0|2019-04-14 22:30:21.006872,18:30:21,0.4,0,2019-04-14 22:30:21,,,,,
18:30:23.025169|0.5|0.0|2019-04-14 22:30:23.025227,18:30:23,0.5,0,2019-04-14 22:30:23,,,,,
18:30:24.752381|0.6|0.0|2019-04-14 22:30:24.752436,18:30:25,0.6,0,2019-04-14 22:30:25,,,,,
18:30:26.431705|0.7|0.0|2019-04-14 22:30:26.431772,18:30:26,0.7,0,2019-04-14 22:30:26,,,,,
18:30:28.106277|0.8|0.0|2019-04-14 22:30:28.106328,18:30:28,0.8,0,2019-04-14 22:30:28,,,,,
18:30:29.918396|0.9|0.0|2019-04-14 22:30:29.918450,18:30:30,0.9,0,2019-04-14 22:30:30,,,,,
18:30:32.247632|0.11|0.0|2019-04-14 22:30:32.247709,18:30:32,0.11,0,2019-04-14 22:30:32,,,,,
18:30:34.151151|0.12|0.0|2019-04-14 22:30:34.151209,18:30:34,0.12,0,2019-04-14 22:30:34,,,,,
18:30:35.987703|0.13|0.0|2019-04-14 22:30:35.987767,18:30:36,0.13,0,2019-04-14 22:30:36,,,,,
18:30:38.002006|0.14|0.0|2019-04-14 22:30:38.002059,18:30:38,0.14,0,2019-04-14 22:30:38,,,,,
18:30:39.810412|0.15|0.0|2019-04-14 22:30:39.810476,18:30:40,0.15,0,2019-04-14 22:30:40,,,,,
18:30:41.611707|0.16|0.0|2019-04-14 22:30:41.611750,18:30:42,0.16,0,2019-04-14 22:30:42,,,,,
18:30:43.877266|0.18|0.0|2019-04-14 22:30:43.877315,18:30:44,0.18,0,2019-04-14 22:30:44,,,,,
18:30:45.864970|0.19|0.0|2019-04-14 22:30:45.865015,18:30:46,0.19,0,2019-04-14 22:30:46,,,,,
18:30:47.847886|0.21|0.0|2019-04-14 22:30:47.847953,18:30:48,0.21,0,2019-04-14 22:30:48,,,,,
18:30:49.747689|0.22|0.0|2019-04-14 22:30:49.747743,18:30:50,0.22,0,2019-04-14 22:30:50,,,,,
18:30:51.359396|0.23|0.0|2019-04-14 22:30:51.359453,18:30:51,0.23,0,2019-04-14 22:30:51,,,,,
18:30:53.321895|0.24|0.0|2019-04-14 22:30:53.321947,18:30:53,0.24,0,2019-04-14 22:30:53,,,,,
18:35:09.250946|0.0|0.0|2019-04-14 22:35:09.251004,18:35:09,0,0,2019-04-14 22:35:09,,,,,
18:35:11.179195|0.1|0.0|2019-04-14 22:35:11.179240,18:35:11,0.1,0,2019-04-14 22:35:11,,,,,
18:35:13.809751|0.2|0.0|2019-04-14 22:35:13.809802,18:35:14,0.2,0,2019-04-14 22:35:14,,,,,
18:35:15.545905|0.17|0.0|2019-04-14 22:35:15.545959,18:35:16,0.17,0,2019-04-14 22:35:16,,,,,
18:35:17.109213|0.4|0.0|2019-04-14 22:35:17.109269,18:35:17,0.4,0,2019-04-14 22:35:17,,,,,
18:35:18.862172|0.5|0.0|2019-04-14 22:35:18.862234,18:35:19,0.5,0,2019-04-14 22:35:19,,,,,
18:35:20.388038|0.6|0.0|2019-04-14 22:35:20.388103,18:35:20,0.6,0,2019-04-14 22:35:20,,,,,
18:35:22.264905|0.7|0.0|2019-04-14 22:35:22.264951,18:35:22,0.7,0,2019-04-14 22:35:22,,,,,
18:35:24.028680|0.8|0.0|2019-04-14 22:35:24.028733,18:35:24,0.8,0,2019-04-14 22:35:24,,,,,
18:35:25.654923|0.9|0.0|2019-04-14 22:35:25.654984,18:35:26,0.9,0,2019-04-14 22:35:26,,,,,
18:35:27.867626|0.11|0.0|2019-04-14 22:35:27.867682,18:35:28,0.11,0,2019-04-14 22:35:28,,,,,
18:35:29.492761|0.12|0.0|2019-04-14 22:35:29.492824,18:35:29,0.12,0,2019-04-14 22:35:29,,,,,
18:35:31.259651|0.13|0.0|2019-04-14 22:35:31.259706,18:35:31,0.13,0,2019-04-14 22:35:31,,,,,
18:35:34.103640|0.14|0.0|2019-04-14 22:35:34.103779,18:35:34,0.14,0,2019-04-14 22:35:34,,,,,
18:35:35.866221|0.15|0.0|2019-04-14 22:35:35.866278,18:35:36,0.15,0,2019-04-14 22:35:36,,,,,
18:35:37.437633|0.16|0.0|2019-04-14 22:35:37.437699,18:35:37,0.16,0,2019-04-14 22:35:37,,,,,
18:35:39.639182|0.18|0.0|2019-04-14 22:35:39.639245,18:35:40,0.18,0,2019-04-14 22:35:40,,,,,
18:35:41.152142|0.19|0.0|2019-04-14 22:35:41.152195,18:35:41,0.19,0,2019-04-14 22:35:41,,,,,
18:35:43.089672|0.21|0.0|2019-04-14 22:35:43.089730,18:35:43,0.21,0,2019-04-14 22:35:43,,,,,
18:35:44.617527|0.22|0.0|2019-04-14 22:35:44.617585,18:35:45,0.22,0,2019-04-14 22:35:45,,,,,
18:35:46.386056|0.23|0.0|2019-04-14 22:35:46.386128,18:35:46,0.23,0,2019-04-14 22:35:46,,,,,
