STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,ENTRY_DELTA,EXITS                                                               ,EXIT_DELTA,Diff
DELANCEY/ESSEX,FJMZ,BMT,3/10/19,0:00:00,REGULAR,414538,0,118251,0,0
DELANCEY/ESSEX,FJMZ,BMT,3/10/19,5:00:00,REGULAR,414689,151,118296,45,106
DELANCEY/ESSEX,FJMZ,BMT,3/10/19,9:00:00,REGULAR,414766,77,118337,41,36
DELANCEY/ESSEX,FJMZ,BMT,3/10/19,13:00:00,REGULAR,415005,239,118418,81,158
DELANCEY/ESSEX,FJMZ,BMT,3/10/19,17:00:00,REGULAR,415387,382,118529,111,271
DELANCEY/ESSEX,FJMZ,BMT,3/10/19,21:00:00,REGULAR,415682,295,118614,85,210
DELANCEY/ESSEX,FJMZ,BMT,3/10/19,0:00:00,REGULAR,2805828,0,1883829,0,0
DELANCEY/ESSEX,FJMZ,BMT,3/10/19,5:00:00,REGULAR,2805870,42,1883859,30,12
DELANCEY/ESSEX,FJMZ,BMT,3/10/19,9:00:00,REGULAR,2805892,22,1883883,24,-2
DELANCEY/ESSEX,FJMZ,BMT,3/10/19,13:00:00,REGULAR,2805938,46,1883967,84,-38
DELANCEY/ESSEX,FJMZ,BMT,3/10/19,17:00:00,REGULAR,2806048,110,1884083,116,-6
DELANCEY/ESSEX,FJMZ,BMT,3/10/19,21:00:00,REGULAR,2806122,74,1884164,81,-7
DELANCEY/ESSEX,FJMZ,BMT,3/10/19,0:00:00,REGULAR,3355499,0,2265028,0,0
DELANCEY/ESSEX,FJMZ,BMT,3/10/19,5:00:00,REGULAR,3355547,48,2265048,20,28
DELANCEY/ESSEX,FJMZ,BMT,3/10/19,9:00:00,REGULAR,3355572,25,2265068,20,5
DELANCEY/ESSEX,FJMZ,BMT,3/10/19,13:00:00,REGULAR,3355642,70,2265133,65,5
DELANCEY/ESSEX,FJMZ,BMT,3/10/19,17:00:00,REGULAR,3355728,86,2265225,92,-6
DELANCEY/ESSEX,FJMZ,BMT,3/10/19,21:00:00,REGULAR,3355810,82,2265312,87,-5
DELANCEY/ESSEX,FJMZ,BMT,3/10/19,0:00:00,REGULAR,2620625,0,4111750,0,0
DELANCEY/ESSEX,FJMZ,BMT,3/10/19,5:00:00,REGULAR,2620685,60,4111785,35,25
DELANCEY/ESSEX,FJMZ,BMT,3/10/19,9:00:00,REGULAR,2620710,25,4111817,32,-7
DELANCEY/ESSEX,FJMZ,BMT,3/10/19,13:00:00,REGULAR,2620756,46,4111913,96,-50
DELANCEY/ESSEX,FJMZ,BMT,3/10/19,17:00:00,REGULAR,2620832,76,4112084,171,-95
DELANCEY/ESSEX,FJMZ,BMT,3/10/19,21:00:00,REGULAR,2620921,89,4112238,154,-65
DELANCEY/ESSEX,FJMZ,BMT,3/10/19,0:00:00,REGULAR,1341411,0,4816003,0,0
DELANCEY/ESSEX,FJMZ,BMT,3/10/19,5:00:00,REGULAR,1341449,38,4816130,127,-89
DELANCEY/ESSEX,FJMZ,BMT,3/10/19,9:00:00,REGULAR,1341468,19,4816260,130,-111
DELANCEY/ESSEX,FJMZ,BMT,3/10/19,13:00:00,REGULAR,1341515,47,4816539,279,-232
DELANCEY/ESSEX,FJMZ,BMT,3/10/19,17:00:00,REGULAR,1341594,79,4816994,455,-376
DELANCEY/ESSEX,FJMZ,BMT,3/10/19,21:00:00,REGULAR,1341680,86,4817426,432,-346
4AV-9 ST,DFGMNR,BMT,3/10/19,4:00:00,REGULAR,11129259,0,4405076,0,0
4AV-9 ST,DFGMNR,BMT,3/10/19,8:00:00,REGULAR,11129286,27,4405099,23,4
4AV-9 ST,DFGMNR,BMT,3/10/19,12:00:00,REGULAR,11129381,95,4405166,67,28
4AV-9 ST,DFGMNR,BMT,3/10/19,16:00:00,REGULAR,11129573,192,4405257,91,101
4AV-9 ST,DFGMNR,BMT,3/10/19,20:00:00,REGULAR,11129725,152,4405324,67,85
4AV-9 ST,DFGMNR,BMT,3/10/19,4:00:00,REGULAR,1093038,0,338476,0,0
4AV-9 ST,DFGMNR,BMT,3/10/19,8:00:00,REGULAR,1093055,17,338487,11,6
4AV-9 ST,DFGMNR,BMT,3/10/19,12:00:00,REGULAR,1093117,62,338519,32,30
4AV-9 ST,DFGMNR,BMT,3/10/19,16:00:00,REGULAR,1093231,114,338566,47,67
4AV-9 ST,DFGMNR,BMT,3/10/19,20:00:00,REGULAR,1093342,111,338598,32,79
4AV-9 ST,DFGMNR,BMT,3/10/19,4:00:00,REGULAR,4507160,0,2143069,0,0
4AV-9 ST,DFGMNR,BMT,3/10/19,8:00:00,REGULAR,4507165,5,2143079,10,-5
4AV-9 ST,DFGMNR,BMT,3/10/19,12:00:00,REGULAR,4507210,45,2143132,53,-8
4AV-9 ST,DFGMNR,BMT,3/10/19,16:00:00,REGULAR,4507285,75,2143192,60,15
4AV-9 ST,DFGMNR,BMT,3/10/19,20:00:00,REGULAR,4507337,52,2143252,60,-8
4AV-9 ST,DFGMNR,BMT,3/10/19,4:00:00,REGULAR,622915,0,1286766,0,0
4AV-9 ST,DFGMNR,BMT,3/10/19,8:00:00,REGULAR,622918,3,1286797,31,-28
4AV-9 ST,DFGMNR,BMT,3/10/19,12:00:00,REGULAR,622937,19,1286896,99,-80
4AV-9 ST,DFGMNR,BMT,3/10/19,16:00:00,REGULAR,622976,39,1287019,123,-84
4AV-9 ST,DFGMNR,BMT,3/10/19,20:00:00,REGULAR,623009,33,1287104,85,-52
4AV-9 ST,DFGMNR,BMT,3/10/19,4:00:00,REGULAR,107537,0,30910,0,0
4AV-9 ST,DFGMNR,BMT,3/10/19,8:00:00,REGULAR,107554,17,30922,12,5
4AV-9 ST,DFGMNR,BMT,3/10/19,12:00:00,REGULAR,107684,130,30965,43,87
4AV-9 ST,DFGMNR,BMT,3/10/19,16:00:00,REGULAR,107898,214,31010,45,169
4AV-9 ST,DFGMNR,BMT,3/10/19,20:00:00,REGULAR,108070,172,31050,40,132
4AV-9 ST,DFGMNR,BMT,3/10/19,4:00:00,REGULAR,2362342,0,830254,0,0
4AV-9 ST,DFGMNR,BMT,3/10/19,8:00:00,REGULAR,2362344,2,830260,6,-4
4AV-9 ST,DFGMNR,BMT,3/10/19,12:00:00,REGULAR,2362395,51,830295,35,16
4AV-9 ST,DFGMNR,BMT,3/10/19,16:00:00,REGULAR,2362474,79,830340,45,34
4AV-9 ST,DFGMNR,BMT,3/10/19,20:00:00,REGULAR,2362530,56,830393,53,3
4AV-9 ST,DFGMNR,BMT,3/10/19,4:00:00,REGULAR,7258744,0,4717251,0,0
4AV-9 ST,DFGMNR,BMT,3/10/19,8:00:00,REGULAR,7258751,7,4717258,7,0
4AV-9 ST,DFGMNR,BMT,3/10/19,12:00:00,REGULAR,7258849,98,4717278,20,78
4AV-9 ST,DFGMNR,BMT,3/10/19,16:00:00,REGULAR,7259029,180,4717336,58,122
4AV-9 ST,DFGMNR,BMT,3/10/19,20:00:00,REGULAR,7259152,123,4717412,76,47
4AV-9 ST,DFGMNR,BMT,3/10/19,4:00:00,REGULAR,2998017,0,2173154,0,0
4AV-9 ST,DFGMNR,BMT,3/10/19,8:00:00,REGULAR,2998035,18,2173165,11,7
4AV-9 ST,DFGMNR,BMT,3/10/19,12:00:00,REGULAR,2998208,173,2173239,74,99
4AV-9 ST,DFGMNR,BMT,3/10/19,16:00:00,REGULAR,2998501,293,2173340,101,192
4AV-9 ST,DFGMNR,BMT,3/10/19,20:00:00,REGULAR,2998734,233,2173476,136,97
4AV-9 ST,DFGMNR,BMT,3/10/19,4:00:00,REGULAR,109598,0,896189,0,0
4AV-9 ST,DFGMNR,BMT,3/10/19,8:00:00,REGULAR,109601,3,896227,38,-35
4AV-9 ST,DFGMNR,BMT,3/10/19,12:00:00,REGULAR,109612,11,896344,117,-106
4AV-9 ST,DFGMNR,BMT,3/10/19,16:00:00,REGULAR,109641,29,896614,270,-241
4AV-9 ST,DFGMNR,BMT,3/10/19,20:00:00,REGULAR,109667,26,896910,296,-270
4AV-9 ST,DFGMNR,BMT,3/10/19,4:00:00,REGULAR,2668357,0,1353978,0,0
4AV-9 ST,DFGMNR,BMT,3/10/19,8:00:00,REGULAR,2668363,6,1353988,10,-4
4AV-9 ST,DFGMNR,BMT,3/10/19,12:00:00,REGULAR,2668377,14,1354022,34,-20
4AV-9 ST,DFGMNR,BMT,3/10/19,16:00:00,REGULAR,2668424,47,1354093,71,-24
4AV-9 ST,DFGMNR,BMT,3/10/19,20:00:00,REGULAR,2668479,55,1354175,82,-27
4AV-9 ST,DFGMNR,BMT,3/10/19,4:00:00,REGULAR,1103571,0,1004564,0,0
4AV-9 ST,DFGMNR,BMT,3/10/19,8:00:00,REGULAR,1103581,10,1004582,18,-8
4AV-9 ST,DFGMNR,BMT,3/10/19,12:00:00,REGULAR,1103641,60,1004619,37,23
4AV-9 ST,DFGMNR,BMT,3/10/19,16:00:00,REGULAR,1103781,140,1004685,66,74
4AV-9 ST,DFGMNR,BMT,3/10/19,20:00:00,REGULAR,1103935,154,1004789,104,50
CONEY IS-STILLW,DFNQ,BMT,3/10/19,0:00:00,REGULAR,954845,0,1694301,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,5:00:00,REGULAR,954866,21,1694386,85,-64
CONEY IS-STILLW,DFNQ,BMT,3/10/19,9:00:00,REGULAR,954915,49,1694527,141,-92
CONEY IS-STILLW,DFNQ,BMT,3/10/19,13:00:00,REGULAR,954976,61,1694722,195,-134
CONEY IS-STILLW,DFNQ,BMT,3/10/19,17:00:00,REGULAR,955066,90,1694948,226,-136
CONEY IS-STILLW,DFNQ,BMT,3/10/19,21:00:00,REGULAR,955147,81,1695174,226,-145
CONEY IS-STILLW,DFNQ,BMT,3/10/19,0:00:00,REGULAR,7130747,0,6295136,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,5:00:00,REGULAR,7130760,13,6295146,10,3
CONEY IS-STILLW,DFNQ,BMT,3/10/19,9:00:00,REGULAR,7130806,46,6295167,21,25
CONEY IS-STILLW,DFNQ,BMT,3/10/19,13:00:00,REGULAR,7130858,52,6295216,49,3
CONEY IS-STILLW,DFNQ,BMT,3/10/19,17:00:00,REGULAR,7130947,89,6295284,68,21
CONEY IS-STILLW,DFNQ,BMT,3/10/19,21:00:00,REGULAR,7131040,93,6295347,63,30
CONEY IS-STILLW,DFNQ,BMT,3/10/19,0:00:00,REGULAR,604776164,0,302345072,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,5:00:00,REGULAR,604776173,9,302345088,16,-7
CONEY IS-STILLW,DFNQ,BMT,3/10/19,9:00:00,REGULAR,604776186,13,302345106,18,-5
CONEY IS-STILLW,DFNQ,BMT,3/10/19,13:00:00,REGULAR,604776215,29,302345128,22,7
CONEY IS-STILLW,DFNQ,BMT,3/10/19,17:00:00,REGULAR,604776284,69,302345145,17,52
CONEY IS-STILLW,DFNQ,BMT,3/10/19,21:00:00,REGULAR,604776344,60,302345178,33,27
CONEY IS-STILLW,DFNQ,BMT,3/10/19,0:00:00,REGULAR,7044359,0,4701297,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,5:00:00,REGULAR,7044366,7,4701306,9,-2
CONEY IS-STILLW,DFNQ,BMT,3/10/19,9:00:00,REGULAR,7044388,22,4701317,11,11
CONEY IS-STILLW,DFNQ,BMT,3/10/19,13:00:00,REGULAR,7044404,16,4701336,19,-3
CONEY IS-STILLW,DFNQ,BMT,3/10/19,17:00:00,REGULAR,7044468,64,4701359,23,41
CONEY IS-STILLW,DFNQ,BMT,3/10/19,21:00:00,REGULAR,7044523,55,4701384,25,30
CONEY IS-STILLW,DFNQ,BMT,3/10/19,0:00:00,REGULAR,3481516,0,2441369,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,5:00:00,REGULAR,3481521,5,2441384,15,-10
CONEY IS-STILLW,DFNQ,BMT,3/10/19,9:00:00,REGULAR,3481530,9,2441394,10,-1
CONEY IS-STILLW,DFNQ,BMT,3/10/19,13:00:00,REGULAR,3481538,8,2441408,14,-6
CONEY IS-STILLW,DFNQ,BMT,3/10/19,17:00:00,REGULAR,3481571,33,2441446,38,-5
CONEY IS-STILLW,DFNQ,BMT,3/10/19,21:00:00,REGULAR,3481608,37,2441480,34,3
CONEY IS-STILLW,DFNQ,BMT,3/10/19,0:00:00,REGULAR,2463109,0,2030513,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,5:00:00,REGULAR,2463112,3,2030518,5,-2
CONEY IS-STILLW,DFNQ,BMT,3/10/19,9:00:00,REGULAR,2463126,14,2030525,7,7
CONEY IS-STILLW,DFNQ,BMT,3/10/19,13:00:00,REGULAR,2463135,9,2030538,13,-4
CONEY IS-STILLW,DFNQ,BMT,3/10/19,17:00:00,REGULAR,2463159,24,2030579,41,-17
CONEY IS-STILLW,DFNQ,BMT,3/10/19,21:00:00,REGULAR,2463177,18,2030604,25,-7
CONEY IS-STILLW,DFNQ,BMT,3/10/19,0:00:00,REGULAR,3322449,0,1291830,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,5:00:00,REGULAR,3322451,2,1291831,1,1
CONEY IS-STILLW,DFNQ,BMT,3/10/19,9:00:00,REGULAR,3322461,10,1291836,5,5
CONEY IS-STILLW,DFNQ,BMT,3/10/19,13:00:00,REGULAR,3322475,14,1291846,10,4
CONEY IS-STILLW,DFNQ,BMT,3/10/19,17:00:00,REGULAR,3322515,40,1291867,21,19
CONEY IS-STILLW,DFNQ,BMT,3/10/19,21:00:00,REGULAR,3322540,25,1291881,14,11
CONEY IS-STILLW,DFNQ,BMT,3/10/19,0:00:00,REGULAR,215405,0,64532,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,5:00:00,REGULAR,215408,3,64532,0,3
CONEY IS-STILLW,DFNQ,BMT,3/10/19,9:00:00,REGULAR,215425,17,64537,5,12
CONEY IS-STILLW,DFNQ,BMT,3/10/19,13:00:00,REGULAR,215443,18,64537,0,18
CONEY IS-STILLW,DFNQ,BMT,3/10/19,17:00:00,REGULAR,215475,32,64551,14,18
CONEY IS-STILLW,DFNQ,BMT,3/10/19,21:00:00,REGULAR,215508,33,64556,5,28
CONEY IS-STILLW,DFNQ,BMT,3/10/19,0:00:00,REGULAR,2393027,0,441011,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,5:00:00,REGULAR,2393028,1,441013,2,-1
CONEY IS-STILLW,DFNQ,BMT,3/10/19,9:00:00,REGULAR,2393037,9,441017,4,5
CONEY IS-STILLW,DFNQ,BMT,3/10/19,13:00:00,REGULAR,2393049,12,441019,2,10
CONEY IS-STILLW,DFNQ,BMT,3/10/19,17:00:00,REGULAR,2393079,30,441029,10,20
CONEY IS-STILLW,DFNQ,BMT,3/10/19,21:00:00,REGULAR,2393107,28,441031,2,26
CONEY IS-STILLW,DFNQ,BMT,3/10/19,0:00:00,REGULAR,3446,0,0,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,5:00:00,REGULAR,3446,0,0,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,9:00:00,REGULAR,3446,0,0,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,13:00:00,REGULAR,3446,0,0,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,17:00:00,REGULAR,3446,0,0,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,21:00:00,REGULAR,3446,0,0,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,0:00:00,REGULAR,0,0,238,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,5:00:00,REGULAR,0,0,238,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,9:00:00,REGULAR,0,0,238,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,13:00:00,REGULAR,0,0,238,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,17:00:00,REGULAR,0,0,238,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,21:00:00,REGULAR,0,0,238,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,0:00:00,REGULAR,357412,0,670734,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,5:00:00,REGULAR,357412,0,670734,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,9:00:00,REGULAR,357413,1,670734,0,1
CONEY IS-STILLW,DFNQ,BMT,3/10/19,13:00:00,REGULAR,357413,0,670734,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,17:00:00,REGULAR,357416,3,670740,6,-3
CONEY IS-STILLW,DFNQ,BMT,3/10/19,21:00:00,REGULAR,357416,0,670743,3,-3
CONEY IS-STILLW,DFNQ,BMT,3/10/19,0:00:00,REGULAR,16972267,0,74170,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,5:00:00,REGULAR,16972288,21,74175,5,16
CONEY IS-STILLW,DFNQ,BMT,3/10/19,9:00:00,REGULAR,16972337,49,74183,8,41
CONEY IS-STILLW,DFNQ,BMT,3/10/19,13:00:00,REGULAR,16972401,64,74205,22,42
CONEY IS-STILLW,DFNQ,BMT,3/10/19,17:00:00,REGULAR,16972514,113,74227,22,91
CONEY IS-STILLW,DFNQ,BMT,3/10/19,21:00:00,REGULAR,16972583,69,74266,39,30
CONEY IS-STILLW,DFNQ,BMT,3/10/19,0:00:00,REGULAR,768623,0,482952,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,5:00:00,REGULAR,768629,6,482960,8,-2
CONEY IS-STILLW,DFNQ,BMT,3/10/19,9:00:00,REGULAR,768667,38,482972,12,26
CONEY IS-STILLW,DFNQ,BMT,3/10/19,13:00:00,REGULAR,768729,62,482984,12,50
CONEY IS-STILLW,DFNQ,BMT,3/10/19,17:00:00,REGULAR,768821,92,483027,43,49
CONEY IS-STILLW,DFNQ,BMT,3/10/19,21:00:00,REGULAR,768853,32,483067,40,-8
CONEY IS-STILLW,DFNQ,BMT,3/10/19,0:00:00,REGULAR,627629,0,737003,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,5:00:00,REGULAR,627636,7,737013,10,-3
CONEY IS-STILLW,DFNQ,BMT,3/10/19,9:00:00,REGULAR,627670,34,737032,19,15
CONEY IS-STILLW,DFNQ,BMT,3/10/19,13:00:00,REGULAR,627724,54,737069,37,17
CONEY IS-STILLW,DFNQ,BMT,3/10/19,17:00:00,REGULAR,627797,73,737137,68,5
CONEY IS-STILLW,DFNQ,BMT,3/10/19,21:00:00,REGULAR,627836,39,737216,79,-40
CONEY IS-STILLW,DFNQ,BMT,3/10/19,0:00:00,REGULAR,268770,0,384713,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,5:00:00,REGULAR,268784,14,384742,29,-15
CONEY IS-STILLW,DFNQ,BMT,3/10/19,9:00:00,REGULAR,268857,73,384786,44,29
CONEY IS-STILLW,DFNQ,BMT,3/10/19,13:00:00,REGULAR,268983,126,384862,76,50
CONEY IS-STILLW,DFNQ,BMT,3/10/19,17:00:00,REGULAR,269130,147,385005,143,4
CONEY IS-STILLW,DFNQ,BMT,3/10/19,21:00:00,REGULAR,269199,69,385200,195,-126
CONEY IS-STILLW,DFNQ,BMT,3/10/19,0:00:00,REGULAR,7422672,0,10543024,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,5:00:00,REGULAR,7422698,26,10543103,79,-53
CONEY IS-STILLW,DFNQ,BMT,3/10/19,9:00:00,REGULAR,7422841,143,10543186,83,60
CONEY IS-STILLW,DFNQ,BMT,3/10/19,13:00:00,REGULAR,7423048,207,10543316,130,77
CONEY IS-STILLW,DFNQ,BMT,3/10/19,17:00:00,REGULAR,7423279,231,10543559,243,-12
CONEY IS-STILLW,DFNQ,BMT,3/10/19,21:00:00,REGULAR,7423412,133,10543922,363,-230
CONEY IS-STILLW,DFNQ,BMT,3/10/19,0:00:00,REGULAR,479819,0,364362,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,5:00:00,REGULAR,479877,58,364539,177,-119
CONEY IS-STILLW,DFNQ,BMT,3/10/19,9:00:00,REGULAR,480105,228,364677,138,90
CONEY IS-STILLW,DFNQ,BMT,3/10/19,13:00:00,REGULAR,480416,311,364824,147,164
CONEY IS-STILLW,DFNQ,BMT,3/10/19,17:00:00,REGULAR,480799,383,365073,249,134
CONEY IS-STILLW,DFNQ,BMT,3/10/19,21:00:00,REGULAR,481067,268,365443,370,-102
CONEY IS-STILLW,DFNQ,BMT,3/10/19,0:00:00,REGULAR,2265,0,0,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,5:00:00,REGULAR,2265,0,0,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,9:00:00,REGULAR,2265,0,0,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,13:00:00,REGULAR,2265,0,0,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,17:00:00,REGULAR,2265,0,0,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,21:00:00,REGULAR,2266,1,0,0,1
CONEY IS-STILLW,DFNQ,BMT,3/10/19,0:00:00,REGULAR,2,0,236,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,5:00:00,REGULAR,2,0,236,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,9:00:00,REGULAR,2,0,236,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,13:00:00,REGULAR,2,0,236,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,17:00:00,REGULAR,2,0,236,0,0
CONEY IS-STILLW,DFNQ,BMT,3/10/19,21:00:00,REGULAR,2,0,236,0,0
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,4:00:00,REGULAR,4332255,0,9197109,0,0
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,8:00:00,REGULAR,4332256,1,9197121,12,-11
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,12:00:00,REGULAR,4332262,6,9197171,50,-44
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,16:00:00,REGULAR,4332275,13,9197232,61,-48
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,20:00:00,REGULAR,4332279,4,9197293,61,-57
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,4:00:00,REGULAR,3073283,0,2450350,0,0
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,8:00:00,REGULAR,3073289,6,2450351,1,5
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,12:00:00,REGULAR,3073305,16,2450372,21,-5
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,16:00:00,REGULAR,3073331,26,2450414,42,-16
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,20:00:00,REGULAR,3073354,23,2450433,19,4
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,4:00:00,REGULAR,3394635,0,1649136,0,0
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,8:00:00,REGULAR,3394642,7,1649140,4,3
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,12:00:00,REGULAR,3394668,26,1649159,19,7
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,16:00:00,REGULAR,3394705,37,1649184,25,12
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,20:00:00,REGULAR,3394739,34,1649195,11,23
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,4:00:00,REGULAR,1070839,0,347780,0,0
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,8:00:00,REGULAR,1070848,9,347783,3,6
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,12:00:00,REGULAR,1070895,47,347805,22,25
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,16:00:00,REGULAR,1070972,77,347837,32,45
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,20:00:00,REGULAR,1071034,62,347864,27,35
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,4:00:00,REGULAR,1361,0,0,0,0
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,8:00:00,REGULAR,1361,0,0,0,0
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,12:00:00,REGULAR,1361,0,0,0,0
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,16:00:00,REGULAR,1361,0,0,0,0
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,20:00:00,REGULAR,1361,0,0,0,0
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,4:00:00,REGULAR,0,0,705,0,0
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,8:00:00,REGULAR,0,0,705,0,0
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,12:00:00,REGULAR,0,0,705,0,0
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,16:00:00,REGULAR,0,0,705,0,0
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,20:00:00,REGULAR,0,0,705,0,0
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,4:00:00,REGULAR,833929,0,34459,0,0
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,8:00:00,REGULAR,833940,11,34459,0,11
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,12:00:00,REGULAR,833988,48,34459,0,48
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,16:00:00,REGULAR,834029,41,34459,0,41
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,20:00:00,REGULAR,834069,40,34459,0,40
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,4:00:00,REGULAR,610360,0,167481,0,0
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,8:00:00,REGULAR,610369,9,167484,3,6
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,12:00:00,REGULAR,610395,26,167491,7,19
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,16:00:00,REGULAR,610418,23,167498,7,16
W 8 ST-AQUARIUM,FQ,BMT,3/10/19,20:00:00,REGULAR,610437,19,167507,9,10
6 AV,FLM123,BMT,3/10/19,4:00:00,REGULAR,7787499,0,9635523,0,0
6 AV,FLM123,BMT,3/10/19,8:00:00,REGULAR,7787522,23,9635553,30,-7
6 AV,FLM123,BMT,3/10/19,12:00:00,REGULAR,7787590,68,9635627,74,-6
6 AV,FLM123,BMT,3/10/19,16:00:00,REGULAR,7787793,203,9635749,122,81
6 AV,FLM123,BMT,3/10/19,20:00:00,REGULAR,7788049,256,9635834,85,171
6 AV,FLM123,BMT,3/10/19,4:00:00,REGULAR,6186126,0,1636299,0,0
6 AV,FLM123,BMT,3/10/19,8:00:00,REGULAR,6186147,21,1636305,6,15
6 AV,FLM123,BMT,3/10/19,12:00:00,REGULAR,6186193,46,1636313,8,38
6 AV,FLM123,BMT,3/10/19,16:00:00,REGULAR,6186311,118,1636329,16,102
6 AV,FLM123,BMT,3/10/19,20:00:00,REGULAR,6186475,164,1636353,24,140
6 AV,FLM123,BMT,3/10/19,4:00:00,REGULAR,1209938649,0,1200632099,0,0
6 AV,FLM123,BMT,3/10/19,8:00:00,REGULAR,1209938622,27,1200632095,4,23
6 AV,FLM123,BMT,3/10/19,12:00:00,REGULAR,1209938521,101,1200632091,4,97
6 AV,FLM123,BMT,3/10/19,16:00:00,REGULAR,1209938259,262,1200632073,18,244
6 AV,FLM123,BMT,3/10/19,20:00:00,REGULAR,1209937901,358,1200632062,11,347
6 AV,FLM123,BMT,3/10/19,4:00:00,REGULAR,118887,0,53414,0,0
6 AV,FLM123,BMT,3/10/19,8:00:00,REGULAR,118887,0,53414,0,0
6 AV,FLM123,BMT,3/10/19,12:00:00,REGULAR,118887,0,53414,0,0
6 AV,FLM123,BMT,3/10/19,16:00:00,REGULAR,118887,0,53414,0,0
6 AV,FLM123,BMT,3/10/19,20:00:00,REGULAR,118887,0,53414,0,0
